Median_Success_Rate,High School,Total_Instances,Success_Ranks,Corrected_Success_Ranks
28171.6,ÖZEL SAMSUN FİNAL AKADEMİ FEN LİSESİ (SAMSUN - İLKADIM),10,"[17.071, 18.907, 23.272, 23.517, 27.427, 27.516, 32.228, 35.496, 38.082, 38.2]","[17071.0, 18907.0, 23272.0, 23517.0, 27427.0, 27516.0, 32228.0, 35496.0, 38082.0, 38200.0]"
28173.666666666668,MERAM MEHMET-MÜNEVVER KURBAN ANADOLU LİSESİ (KONYA - MERAM),6,"[22.161, 23.323, 24.13, 25.361, 34.675, 39.392]","[22161.0, 23323.0, 24130.0, 25361.0, 34675.0, 39392.0]"
28176.0,MERKEZ ATATÜRK ANADOLU LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),4,"[21.168, 27.311, 31.66, 32.565]","[21168.0, 27311.0, 31660.0, 32564.999999999996]"
28179.5,ÖZEL MOR TAHTA ANADOLU LİSESİ (MALATYA - YEŞİLYURT),2,"[27.177, 29.182]","[27177.0, 29182.0]"
28185.0,ALANYA ÖZEL HAMDULLAH EMİNPAŞA ANADOLU LİSESİ (ANTALYA - ALANYA),2,"[22.085, 34.285]","[22085.0, 34285.0]"
28185.333333333332,DULKADİROĞLU ANADOLU LİSESİ (KAHRAMANMARAŞ - DULKADİROĞLU),3,"[21.168, 27.311, 36.077]","[21168.0, 27311.0, 36077.0]"
28187.333333333332,DÖRTYOL ATATÜRK ANADOLU LİSESİ (HATAY - DÖRTYOL),3,"[21.427, 30.038, 33.097]","[21427.0, 30038.0, 33097.0]"
28188.8,ÖZEL CANİK UĞUR FEN LİSESİ (SAMSUN - CANİK),5,"[17.071, 24.13, 27.427, 34.116, 38.2]","[17071.0, 24130.0, 27427.0, 34116.0, 38200.0]"
28216.0,ÇAĞLAYAN ANADOLU LİSESİ (ANTALYA - MANAVGAT),2,"[17.824, 38.608]","[17824.0, 38608.0]"
28236.0,RIFAT DAĞDELEN ANADOLU LİSESİ (MANİSA - SOMA),1,[28.236],[28236.0]
28236.0,ÖZEL BİLGİKENT ANADOLU LİSESİ (MANİSA - TURGUTLU),1,[28.236],[28236.0]
28236.0,ÖZEL KASTAMONU TEMA KOLEJİ ANADOLU LİSESİ (KASTAMONU - MERKEZ),1,[28.236],[28236.0]
28236.0,VALİ VECDİ GÖNÜL ANADOLU LİSESİ (İZMİR - KONAK),1,[28.236],[28236.0]
28238.333333333332,ÖZEL ENVAR FEN LİSESİ (KONYA - SELÇUKLU),6,"[13.25, 19.32, 27.427, 35.574, 35.968, 37.891]","[13250.0, 19320.0, 27427.0, 35574.0, 35968.0, 37891.0]"
28243.4,ÖZEL TÜMAY ANADOLU LİSESİ (ANKARA - ÇANKAYA),5,"[13.25, 23.451, 30.795, 34.163, 39.558]","[13250.0, 23451.0, 30795.0, 34163.0, 39558.0]"
28259.5,ÖZEL BODRUM BAHÇEŞEHİR ANADOLU LİSESİ (MUĞLA - BODRUM),4,"[3.659, 32.334, 37.839, 39.206]","[3659.0, 32334.000000000004, 37839.0, 39206.0]"
28283.75,ÖZEL AKHİSAR KOLEJİ FEN LİSESİ (MANİSA - AKHİSAR),4,"[17.828, 29.049, 29.256, 37.002]","[17828.0, 29049.0, 29256.0, 37002.0]"
28322.25,ROTARY 100.YIL ANADOLU LİSESİ (İSTANBUL - SARIYER),4,"[23.36, 24.461, 26.345, 39.123]","[23360.0, 24461.0, 26345.0, 39123.0]"
28328.5,ÖZEL İTİNA ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),2,"[18.6, 38.057]","[18600.0, 38057.0]"
28341.5,YERKÖY ŞEHİT İDRİS AYDOĞDU FEN LİSESİ (YOZGAT - YERKÖY),4,"[13.25, 28.1, 35.079, 36.937]","[13250.0, 28100.0, 35079.0, 36937.0]"
28342.0,ÖZEL YENİ UMUT FEN LİSESİ (KOCAELİ - GEBZE),1,[28.342],[28342.0]
28342.0,ÖZEL ACARKENT DOĞA ANADOLU LİSESİ (İSTANBUL - BEYKOZ),1,[28.342],[28342.0]
28342.0,HOPA ANADOLU İMAM HATİP LİSESİ (ARTVİN - HOPA),1,[28.342],[28342.0]
28342.0,BAĞCILAR AKŞEMSETTİN ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),1,[28.342],[28342.0]
28342.0,MEHMET PİSAK ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),1,[28.342],[28342.0]
28342.0,ÖZEL ÖZŞEN ANADOLU LİSESİ (SAKARYA - KARASU),1,[28.342],[28342.0]
28342.666666666668,SEYDİŞEHİR SEYYİD HARUN ANADOLU LİSESİ (KONYA - SEYDİŞEHİR),3,"[22.161, 28.704, 34.163]","[22161.0, 28704.0, 34163.0]"
28353.666666666668,ORHANGAZİ FEN LİSESİ (BURSA - ORHANGAZİ),3,"[17.383, 32.79, 34.888]","[17383.0, 32790.0, 34888.0]"
28376.0,ŞEHİT CENGİZ SARIBAŞ ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),1,[28.376],[28376.0]
28376.0,ÖZEL FLORYA CAN ADA KOLEJİ ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),1,[28.376],[28376.0]
28376.0,KARDEMİR KIZ ANADOLU İMAM HATİP LİSESİ (KARABÜK - MERKEZ),1,[28.376],[28376.0]
28379.833333333332,İZMİR ANADOLU LİSESİ (İZMİR - KARABAĞLAR),6,"[7.32, 30.795, 30.796, 31.788, 34.692, 34.888]","[7320.0, 30795.0, 30796.0, 31788.0, 34692.0, 34888.0]"
28414.0,KONYAALTI ANADOLU LİSESİ (ANTALYA - KONYAALTI),1,[28.414],[28414.0]
28414.0,DERSİM ANADOLU LİSESİ (TUNCELİ - MERKEZ),1,[28.414],[28414.0]
28414.0,ÖZEL VAN GİRNE KOLEJİ ANADOLU LİSESİ (VAN - EDREMİT),1,[28.414],[28414.0]
28414.0,YOMRA ANADOLU LİSESİ (TRABZON - YOMRA),1,[28.414],[28414.0]
28414.0,YUSUF BAHRİ ANADOLU İMAM HATİP LİSESİ (ORDU - ÜNYE),1,[28.414],[28414.0]
28414.0,ÖZEL ERZİNCAN DOĞA ANADOLU LİSESİ (ERZİNCAN - MERKEZ),1,[28.414],[28414.0]
28414.0,ADİLCEVAZ TUĞRUL BEY ANADOLU LİSESİ (BİTLİS - ADİLCEVAZ),1,[28.414],[28414.0]
28414.0,ÖZEL İDARE ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),1,[28.414],[28414.0]
28414.75,ÖZEL HİSARCIKLIOĞLU FEN LİSESİ (KAYSERİ - MELİKGAZİ),4,"[14.136, 27.034, 33.097, 39.392]","[14136.0, 27034.0, 33097.0, 39392.0]"
28420.0,KAĞIZMAN AHMET ARSLAN FEN LİSESİ (KARS - KAĞIZMAN),6,"[16.089, 21.103, 26.474, 31.183, 36.548, 39.123]","[16088.999999999998, 21103.0, 26474.0, 31183.0, 36548.0, 39123.0]"
28432.0,ÖZEL NAZMİ ARIKAN FEN BİLİMLERİ KARTAL ANADOLU LİSESİ (İSTANBUL - KARTAL),2,"[27.815, 29.049]","[27815.0, 29049.0]"
28438.75,ÖZEL OKUYAN DOĞRULAYAN TARTIŞAN UZMANLAR ANADOLU LİSESİ (ODTU) (ANKARA - ÇANKAYA),4,"[20.156, 28.704, 30.913, 33.982]","[20156.0, 28704.0, 30913.0, 33982.0]"
28452.75,ÖZEL YEDİ RENKLİ ÇINAR FEN LİSESİ (BURSA - MUDANYA),4,"[20.962, 23.884, 30.722, 38.243]","[20962.0, 23884.0, 30722.0, 38243.0]"
28459.5,EMİNE-AHMET YENİ KIZ ANADOLU İMAM HATİP LİSESİ (SAMSUN - İLKADIM),2,"[18.719, 38.2]","[18719.0, 38200.0]"
28460.2,FMV ÖZEL ISPARTAKULE IŞIK FEN LİSESİ (İSTANBUL - AVCILAR),5,"[22.192, 26.044, 29.883, 30.774, 33.408]","[22192.0, 26044.0, 29883.0, 30774.0, 33408.0]"
28461.5,DİNÇERLER 75. YIL ANADOLU LİSESİ (TOKAT - ZİLE),2,"[21.427, 35.496]","[21427.0, 35496.0]"
28473.875,DURSUN ALİ KURT ANADOLU İMAM HATİP LİSESİ (TRABZON - ORTAHİSAR),8,"[10.165, 19.498, 23.094, 26.805, 34.627, 36.271, 38.208, 39.123]","[10165.0, 19498.0, 23094.0, 26805.0, 34627.0, 36271.0, 38208.0, 39123.0]"
28476.5,ÖZEL BİLNET ANADOLU LİSESİ (BALIKESİR - ALTIEYLÜL),2,"[26.345, 30.608]","[26345.0, 30608.0]"
28497.75,ŞIRNAK ANADOLU LİSESİ (ŞIRNAK - MERKEZ),4,"[23.448, 28.414, 30.469, 31.66]","[23448.0, 28414.0, 30469.0, 31660.0]"
28513.6,OLTU FEN LİSESİ (ERZURUM - OLTU),15,"[18.719, 20.962, 21.168, 24.461, 26.897, 27.427, 27.909, 27.956, 28.414, 30.469, 30.722, 32.79, 34.116, 36.571, 39.123]","[18719.0, 20962.0, 21168.0, 24461.0, 26897.0, 27427.0, 27909.0, 27956.0, 28414.0, 30469.0, 30722.0, 32790.0, 34116.0, 36571.0, 39123.0]"
28519.5,ÖZEL OKTAYLAR ANADOLU LİSESİ (AYDIN - EFELER),2,"[20.037, 37.002]","[20037.0, 37002.0]"
28525.25,KAZIM KARABEKİR FEN LİSESİ (YOZGAT - AKDAĞMADENİ),4,"[14.988, 23.284, 36.271, 39.558]","[14988.0, 23284.0, 36271.0, 39558.0]"
28537.0,ABDULLAH MÜRŞİDE ÖZÜNENEK ANADOLU LİSESİ (ANKARA - KEÇİÖREN),3,"[19.32, 30.795, 35.496]","[19320.0, 30795.0, 35496.0]"
28565.0,ÖZEL BATI NET ANADOLU LİSESİ (ANKARA - YENİMAHALLE),1,[28.565],[28565.0]
28565.0,ÖZEL ADANA DOĞA FEN VE TEKNOLOJİ LİSESİ (ADANA - ÇUKUROVA),1,[28.565],[28565.0]
28570.333333333332,ÖZEL TRABZON BAHÇEŞEHİR KOLEJİ FEN VE TEKNOLOJİ LİSESİ (TRABZON - ORTAHİSAR),6,"[8.071, 27.427, 29.049, 34.531, 36.073, 36.271]","[8071.0, 27427.0, 29049.0, 34531.0, 36073.0, 36271.0]"
28593.6,MECİDİYE ANADOLU LİSESİ (ERZURUM - YAKUTİYE),5,"[18.719, 24.461, 28.1, 32.565, 39.123]","[18719.0, 24461.0, 28100.0, 32564.999999999996, 39123.0]"
28595.5,ÖZEL AKKOL ANADOLU LİSESİ (MARDİN - KIZILTEPE),2,"[23.783, 33.408]","[23783.0, 33408.0]"
28616.666666666668,ÖZEL TED DENİZLİ ANADOLU LİSESİ (DENİZLİ - MERKEZEFENDİ),3,"[14.988, 35.288, 35.574]","[14988.0, 35288.0, 35574.0]"
28624.0,ÖZEL FIRAT ANADOLU LİSESİ (ŞANLIURFA - HALİLİYE),2,"[26.474, 30.774]","[26474.0, 30774.0]"
28643.5,GAZİMAĞUSA TÜRK MAARİF KOLEJİ,2,"[21.168, 36.119]","[21168.0, 36119.0]"
28664.0,AKSU UÇAK BAKIM TEKNOLOJİSİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - AKSU),1,[28.664],[28664.0]
28690.0,ALİ RIZA ALPARSLAN ANADOLU LİSESİ (MARDİN - KIZILTEPE),3,"[18.333, 31.66, 36.077]","[18333.0, 31660.0, 36077.0]"
28697.5,YAVUZ SULTAN SELİM ANADOLU LİSESİ (NİĞDE - MERKEZ),2,"[21.427, 35.968]","[21427.0, 35968.0]"
28703.25,ÖZEL YÜCE FEN LİSESİ (ANKARA - ÇANKAYA),8,"[15.007, 16.052, 26.383, 30.913, 31.45, 36.073, 36.438, 37.31]","[15007.0, 16052.0, 26383.0, 30913.0, 31450.0, 36073.0, 36438.0, 37310.0]"
28704.0,BEHÇET CANBAZ ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),1,[28.704],[28704.0]
28704.0,ŞEHİT ASTSUBAY HALİL KANAT ANADOLU LİSESİ (ŞANLIURFA - AKÇAKALE),1,[28.704],[28704.0]
28704.0,KAHRAMANMARAŞ ANADOLU İMAM HATİP LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),1,[28.704],[28704.0]
28704.0,CEYLANPINAR ANADOLU LİSESİ (ŞANLIURFA - CEYLANPINAR),1,[28.704],[28704.0]
28704.0,AFŞİN ESHAB-I KEHF ANADOLU LİSESİ (KAHRAMANMARAŞ - AFŞİN),1,[28.704],[28704.0]
28704.0,ÖZEL ADIYAMAN DOĞA ANADOLU LİSESİ (ADIYAMAN - MERKEZ),1,[28.704],[28704.0]
28704.0,CİZRE ATATÜRK ANADOLU LİSESİ (ŞIRNAK - CİZRE),1,[28.704],[28704.0]
28704.0,ÖZEL HATAY BİRFEN KOLEJİ ANADOLU LİSESİ (HATAY - SAMANDAĞ),1,[28.704],[28704.0]
28704.0,FEVZİ ÇAKMAK ANADOLU LİSESİ (ADIYAMAN - MERKEZ),1,[28.704],[28704.0]
28704.0,ATATÜRK KIZ ANADOLU İMAM HATİP LİSESİ (ADIYAMAN - MERKEZ),1,[28.704],[28704.0]
28704.0,ÇAĞRIBEY ANADOLU LİSESİ (ANKARA - MAMAK),1,[28.704],[28704.0]
28710.5,ACIPAYAM ANADOLU LİSESİ (DENİZLİ - ACIPAYAM),2,"[20.419, 37.002]","[20419.0, 37002.0]"
28723.5,ÖZEL ELAZIĞ SİMYA FEN LİSESİ (ELAZIĞ - MERKEZ),2,"[23.284, 34.163]","[23284.0, 34163.0]"
28731.5,TORBALI ANADOLU LİSESİ (İZMİR - TORBALI),2,"[28.414, 29.049]","[28414.0, 29049.0]"
28736.666666666668,MUSTAFA ELMAS ARICI ANADOLU LİSESİ (TEKİRDAĞ - SARAY),3,"[7.31, 39.392, 39.508]","[7310.0, 39392.0, 39508.0]"
28744.0,ÖZEL SEVİYE UFUKTEPE ANADOLU LİSESİ (ANKARA - KEÇİÖREN),2,"[23.451, 34.037]","[23451.0, 34037.0]"
28744.333333333332,ÖZEL İZMİR ÇAĞDAŞ EĞİTİM FEN LİSESİ (İZMİR - BUCA),3,"[23.389, 27.956, 34.888]","[23389.0, 27956.0, 34888.0]"
28797.25,ALİ RIZA ÖZDERİCİ KIZ ANADOLU İMAM HATİP LİSESİ (KAYSERİ - MELİKGAZİ),4,"[21.427, 28.1, 32.565, 33.097]","[21427.0, 28100.0, 32564.999999999996, 33097.0]"
28808.285714285714,ÖZAY GÖNLÜM FEN LİSESİ (DENİZLİ - TAVAS),7,"[12.342, 17.273, 30.608, 34.778, 35.495, 35.496, 35.666]","[12342.0, 17273.0, 30608.0, 34778.0, 35495.0, 35496.0, 35666.0]"
28808.333333333332,MEHMET AKİF ERSOY ANADOLU LİSESİ (VAN - İPEKYOLU),3,"[23.389, 29.182, 33.854]","[23389.0, 29182.0, 33854.0]"
28812.0,ÖZEL ANKARA DORUK ANADOLU LİSESİ (ANKARA - YENİMAHALLE),2,"[26.829, 30.795]","[26829.0, 30795.0]"
28823.0,ÖZEL AKADEMİK KÜLTÜR KOLEJİ FEN LİSESİ (BİNGÖL - MERKEZ),2,"[27.177, 30.469]","[27177.0, 30469.0]"
28825.5,ÖZEL UFUKTEPE BİLİMSEL TEMA KOLEJİ ANADOLU LİSESİ (ANKARA - KEÇİÖREN),2,"[21.103, 36.548]","[21103.0, 36548.0]"
28843.0,ÖZEL EGE ATABEY ANADOLU LİSESİ (AYDIN - EFELER),2,"[24.589, 33.097]","[24589.0, 33097.0]"
28886.0,ÖZEL ÇANKIRI KOLEJİ YILDIZTEPE FEN LİSESİ (ÇANKIRI - MERKEZ),4,"[17.828, 22.085, 36.073, 39.558]","[17828.0, 22085.0, 36073.0, 39558.0]"
28894.0,ÖZEL NAZİLLİ SINAV FEN LİSESİ (AYDIN - NAZİLLİ),2,"[27.75, 30.038]","[27750.0, 30038.0]"
28935.666666666668,ÖZEL BURSA ARENA ANADOLU LİSESİ (BURSA - NİLÜFER),3,"[23.323, 27.516, 35.968]","[23323.0, 27516.0, 35968.0]"
28941.4,TOMARZA FEN LİSESİ (KAYSERİ - TOMARZA),5,"[25.654, 25.78, 30.722, 31.102, 31.449]","[25654.0, 25780.0, 30722.0, 31102.0, 31449.0]"
28944.5,ÖZEL KAYSERİ SİMYA KOLEJİ ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),2,"[26.345, 31.544]","[26345.0, 31544.0]"
28953.0,TÜRK TELEKOM FEN LİSESİ (SİNOP - BOYABAT),4,"[23.517, 26.897, 31.544, 33.854]","[23517.0, 26897.0, 31544.0, 33854.0]"
28957.333333333332,ÖZEL MİLAS FİNAL AKADEMİ ANADOLU LİSESİ (MUĞLA - MİLAS),6,"[15.038, 23.323, 26.382, 35.496, 35.666, 37.839]","[15038.0, 23323.0, 26382.0, 35496.0, 35666.0, 37839.0]"
28961.0,ÖZEL ARSUZ YÜKSELİŞ FEN LİSESİ (HATAY - ARSUZ),2,"[28.74, 29.182]","[28740.0, 29182.0]"
28963.0,ÖZEL KONYA ŞEHİR FEN LİSESİ (KONYA - SELÇUKLU),2,"[25.361, 32.565]","[25361.0, 32564.999999999996]"
28975.125,KURTALAN ANADOLU LİSESİ (SİİRT - KURTALAN),8,"[18.333, 19.077, 27.352, 27.909, 30.038, 32.79, 36.794, 39.508]","[18333.0, 19077.0, 27352.0, 27909.0, 30038.0, 32790.0, 36794.0, 39508.0]"
28999.75,ÖZEL ÇORUM DOĞA FEN LİSESİ (ÇORUM - MERKEZ),4,"[21.103, 21.427, 36.548, 36.921]","[21103.0, 21427.0, 36548.0, 36921.0]"
29008.0,ERZURUM MEHMET AKİF ERSOY ANADOLU LİSESİ (ERZURUM - PALANDÖKEN),3,"[18.719, 29.182, 39.123]","[18719.0, 29182.0, 39123.0]"
29022.0,TEVFİK SERDAR ANADOLU LİSESİ (TRABZON - ORTAHİSAR),3,"[13.485, 36.271, 37.31]","[13485.0, 36271.0, 37310.0]"
29027.0,ŞEHİT MEHMET KARACATİLKİ ANADOLU İMAM HATİP LİSESİ (OSMANİYE - MERKEZ),4,"[17.942, 27.311, 34.778, 36.077]","[17942.0, 27311.0, 34778.0, 36077.0]"
29027.333333333332,ÖZEL MELTEM KOLEJİ (ANKARA - KEÇİÖREN),3,"[16.846, 34.163, 36.073]","[16846.0, 34163.0, 36073.0]"
29029.0,ÖZEL YÜKSELEN KOLEJİ ANADOLU LİSESİ (ANKARA - MAMAK),2,"[18.6, 39.458]","[18600.0, 39458.0]"
29038.333333333332,MESLEKİ AÇIKÖĞRETİM LİSESİ ( - MERKEZE BAĞLI TAŞRA),6,"[13.125, 18.907, 34.285, 35.288, 35.831, 36.794]","[13125.0, 18907.0, 34285.0, 35288.0, 35831.0, 36794.0]"
29041.0,ÖZEL NESİBE AYDIN YILDIZLAR ANADOLU LİSESİ (ANKARA - ETİMESGUT),11,"[18.769, 19.32, 22.161, 26.044, 27.815, 30.038, 30.608, 31.866, 35.349, 38.275, 39.206]","[18769.0, 19320.0, 22161.0, 26044.0, 27815.0, 30038.0, 30608.0, 31866.0, 35349.0, 38275.0, 39206.0]"
29049.0,ÖZEL TRABZON AÇI FEN LİSESİ (TRABZON - ORTAHİSAR),1,[29.049],[29049.0]
29049.0,ATAŞEHİR ROTARY ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),1,[29.049],[29049.0]
29049.0,ÖZEL ÇEKMEKÖY FİNAL FEN LİSESİ (İSTANBUL - ÇEKMEKÖY),1,[29.049],[29049.0]
29065.0,ÖZEL ETİMESGUT ORTADOĞULULAR ANADOLU LİSESİ (ANKARA - ETİMESGUT),1,[29.065],[29065.0]
29065.0,REYAN BODUR ANADOLU LİSESİ (ÇANAKKALE - YENİCE),1,[29.065],[29065.0]
29065.5,BUCA ANADOLU LİSESİ (İZMİR - BUCA),2,"[24.094, 34.037]","[24094.0, 34037.0]"
29113.0,ÖZEL ANKARA NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (ANKARA - ÇANKAYA),4,"[15.007, 26.345, 36.073, 39.027]","[15007.0, 26345.0, 36073.0, 39027.0]"
29131.333333333332,ÖZEL MAT TEMATİK KOLEJİ ANADOLU LİSESİ (BURSA - NİLÜFER),3,"[23.457, 29.049, 34.888]","[23457.0, 29049.0, 34888.0]"
29139.0,DOĞUBEYAZIT RIZA ERTUĞRUL ERYILMAZ ANADOLU LİSESİ (AĞRI - DOĞUBAYAZIT),3,"[23.448, 24.461, 39.508]","[23448.0, 24461.0, 39508.0]"
29157.5,ÇAYCUMA TİCARET VE SANAYİ ODASI FEN LİSESİ (ZONGULDAK - ÇAYCUMA),8,"[20.037, 23.451, 26.18, 28.342, 30.038, 34.037, 34.627, 36.548]","[20037.0, 23451.0, 26180.0, 28342.0, 30038.0, 34037.0, 34627.0, 36548.0]"
29163.0,ŞEHİT ÖNDER GÜZEL KIZ ANADOLU İMAM HATİP LİSESİ (AKSARAY - MERKEZ),5,"[22.085, 25.654, 27.311, 32.565, 38.2]","[22085.0, 25654.0, 27311.0, 32564.999999999996, 38200.0]"
29182.0,ŞEHİT POLİS HALİL HAMURYEN KIZ ANADOLU İMAM HATİP LİSESİ (VAN - ERCİŞ),1,[29.182],[29182.0]
29182.0,KURTALAN KIZ ANADOLU İMAM HATİP LİSESİ (SİİRT - KURTALAN),1,[29.182],[29182.0]
29182.0,ALTINORDU BAŞÖĞRETMEN ANADOLU LİSESİ (ORDU - ALTINORDU),1,[29.182],[29182.0]
29182.0,AKSARAY ANADOLU İMAM HATİP LİSESİ (AKSARAY - MERKEZ),1,[29.182],[29182.0]
29182.0,KIRKLAR DAĞI ANADOLU LİSESİ (DİYARBAKIR - BAĞLAR),1,[29.182],[29182.0]
29190.0,ŞANLIURFA BORSA İSTANBUL ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),1,[29.19],[29190.0]
29191.5,80. YIL CUMHURİYET ANADOLU LİSESİ (OSMANİYE - KADİRLİ),2,"[28.704, 29.679]","[28704.0, 29679.0]"
29224.35714285714,ANKARA LİSESİ (ANKARA - ALTINDAĞ),14,"[19.22, 19.32, 19.498, 23.646, 25.811, 27.146, 27.586, 28.74, 30.038, 35.36, 36.937, 37.839, 38.608, 39.392]","[19220.0, 19320.0, 19498.0, 23646.0, 25811.0, 27146.0, 27586.0, 28740.0, 30038.0, 35360.0, 36937.0, 37839.0, 38608.0, 39392.0]"
29232.5,AKYAZI KONURALP ANADOLU LİSESİ (SAKARYA - AKYAZI),2,"[18.907, 39.558]","[18907.0, 39558.0]"
29256.0,75.YIL KARABÜK ANADOLU LİSESİ (KARABÜK - MERKEZ),1,[29.256],[29256.0]
29261.0,ÖZEL ÇEKMEKÖY FİNAL ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),1,[29.261],[29261.0]
29263.666666666668,İSTANBUL KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ZEYTİNBURNU),3,"[26.345, 27.165, 34.281]","[26345.0, 27165.0, 34281.0]"
29265.0,YAHYA KAPTAN ANADOLU LİSESİ (KOCAELİ - İZMİT),2,"[23.451, 35.079]","[23451.0, 35079.0]"
29267.2,SANDIKLI TÜRK TELEKOM FEN LİSESİ (AFYONKARAHİSAR - SANDIKLI),5,"[17.273, 22.161, 34.285, 34.778, 37.839]","[17273.0, 22161.0, 34285.0, 34778.0, 37839.0]"
29286.0,ŞEHİT İLHAN KÜÇÜKSOLAK ANADOLU LİSESİ (KOCAELİ - ÇAYIROVA),2,"[23.284, 35.288]","[23284.0, 35288.0]"
29297.0,ÖZEL YAVUZ SELİM DAĞ FEN LİSESİ (ŞANLIURFA - KARAKÖPRÜ),6,"[19.077, 23.451, 26.474, 31.66, 36.073, 39.047]","[19077.0, 23451.0, 26474.0, 31660.0, 36073.0, 39047.0]"
29305.0,ÖZEN ADALI ANADOLU LİSESİ (VAN - İPEKYOLU),2,"[27.427, 31.183]","[27427.0, 31183.0]"
29316.0,ÖZBUĞDAY LİSESİ (HATAY - ANTAKYA),1,[29.316],[29316.0]
29325.5,BERGAMA 13 NİSAN ANADOLU LİSESİ (İZMİR - BERGAMA),2,"[20.419, 38.232]","[20419.0, 38232.0]"
29333.0,ÖZEL ARSUZ TEK KAMPÜS ANADOLU LİSESİ (HATAY - ARSUZ),1,[29.333],[29333.0]
29333.0,MİZANCI MURAT ANADOLU İMAM HATİP LİSESİ (VAN - EDREMİT),1,[29.333],[29333.0]
29333.0,ÖZEL ÇALLI UĞUR ANADOLU LİSESİ (ANTALYA - MURATPAŞA),1,[29.333],[29333.0]
29333.0,MUSTAFA HÜSNÜ GEMİCİ ANADOLU LİSESİ (AFYONKARAHİSAR - BOLVADİN),1,[29.333],[29333.0]
29333.0,75. YIL CUMHURİYET ANADOLU LİSESİ (ANTALYA - MURATPAŞA),1,[29.333],[29333.0]
29333.0,ŞEHİT ÖNDER TURĞAY ANADOLU LİSESİ (İZMİR - TORBALI),1,[29.333],[29333.0]
29333.0,ÖZEL KONYAALTI BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (ANTALYA - KONYAALTI),1,[29.333],[29333.0]
29333.0,19 MAYIS ANADOLU LİSESİ (MERSİN - TOROSLAR),1,[29.333],[29333.0]
29333.0,GÖCEK SÜLEYMAN ŞATIR ANADOLU LİSESİ (MUĞLA - FETHİYE),1,[29.333],[29333.0]
29360.5,ÖZEL BİLGEM ANADOLU LİSESİ (ELAZIĞ - MERKEZ),2,"[27.177, 31.544]","[27177.0, 31544.0]"
29378.5,BOLU ATATÜRK ANADOLU LİSESİ (BOLU - MERKEZ),2,"[24.13, 34.627]","[24130.0, 34627.0]"
29395.25,ESRA KARAKAYA ANADOLU LİSESİ (AYDIN - DİDİM),8,"[17.273, 20.419, 28.236, 30.038, 31.183, 34.627, 34.778, 38.608]","[17273.0, 20419.0, 28236.0, 30038.0, 31183.0, 34627.0, 34778.0, 38608.0]"
29419.0,15 TEMMUZ MİLLİ İRADE ANADOLU İMAM HATİP LİSESİ (BİNGÖL - MERKEZ),3,"[25.654, 30.038, 32.565]","[25654.0, 30038.0, 32564.999999999996]"
29430.0,ÖZEL ÇORLU NAZMİ ARIKAN FEN BİLİMLERİ FEN LİSESİ (TEKİRDAĞ - ÇORLU),4,"[20.037, 29.049, 30.795, 37.839]","[20037.0, 29049.0, 30795.0, 37839.0]"
29446.0,ÖZEL NOVA FEN LİSESİ (BURSA - NİLÜFER),1,[29.446],[29446.0]
29446.0,ÜSKÜDAR DIŞ TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),1,[29.446],[29446.0]
29446.0,BİNEVLER OBA TÜRKAN-İHSAN ÖZGÜÇLÜ ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),1,[29.446],[29446.0]
29446.0,SELAHADDİN EYYUBİ ANADOLU İMAM HATİP LİSESİ (KARS - MERKEZ),1,[29.446],[29446.0]
29446.0,ÖZEL TURKUAZ EĞİTİM KOLEJİ ANADOLU LİSESİ (İSTANBUL - PENDİK),1,[29.446],[29446.0]
29473.5,ÖZEL ETLİK SINAV ANADOLU LİSESİ (ANKARA - KEÇİÖREN),2,"[23.451, 35.496]","[23451.0, 35496.0]"
29479.0,BAĞCILAR ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),2,"[28.236, 30.722]","[28236.0, 30722.0]"
29491.0,MEHMET AKİF ERSOY ANADOLU LİSESİ (MANİSA - YUNUSEMRE),2,"[24.094, 34.888]","[24094.0, 34888.0]"
